source_row_number,course_name,department_name,college_name,topic_slug,topic_name,candidate_name,suggested_parent_slug,suggested_depth,relevance_score,matched_fields,match_types,relation_hint,is_existing_topic,needs_review,is_auto_link_candidate,evidence_count
28610,영상처리및패턴인식,지능형통신공학과,해양과학대학,python,Python,,,,0.7,learning_objective_clean,alias,,true,false,false,1
28614,고급인공지능창의융합PBL,지능형통신공학과,해양과학대학,artificial-intelligence,인공지능,,,,0.95,course_name_clean,topic_name,,true,false,true,1
28614,고급인공지능창의융합PBL,지능형통신공학과,해양과학대학,requirements-analysis,요구사항 분석,,,,0.75,learning_objective_clean,alias,,true,false,false,1
28803,인공지능개론,EMobility,융합전공,artificial-intelligence,인공지능,,,,0.95,course_name_clean,topic_name,,true,false,true,1
28803,인공지능개론,EMobility,융합전공,,,CNN,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28803,인공지능개론,EMobility,융합전공,,,RNN,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28803,인공지능개론,EMobility,융합전공,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28803,인공지능개론,EMobility,융합전공,deep-learning,딥러닝,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28803,인공지능개론,EMobility,융합전공,machine-learning,머신러닝,,,,0.75,learning_objective_clean,alias,,true,false,false,1
28877,웹크롤러개발,데이터사이언스학,융합전공,data-collection,데이터 수집,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28877,웹크롤러개발,데이터사이언스학,융합전공,java,Java,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28877,웹크롤러개발,데이터사이언스학,융합전공,data-visualization,데이터 시각화,,,,0.7,learning_objective_clean,alias,,true,false,false,1
28879,자료구조,데이터사이언스학,융합전공,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,3
28879,자료구조,데이터사이언스학,융합전공,,,해시,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,2
28879,자료구조,데이터사이언스학,융합전공,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28879,자료구조,데이터사이언스학,융합전공,,,배열,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28879,자료구조,데이터사이언스학,융합전공,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28879,자료구조,데이터사이언스학,융합전공,,,큐,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28879,자료구조,데이터사이언스학,융합전공,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28879,자료구조,데이터사이언스학,융합전공,python,Python,,,,0.45,main_textbook_clean,alias,,true,false,false,1
28882,데이터베이스,데이터사이언스학,융합전공,database,데이터베이스,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
28882,데이터베이스,데이터사이언스학,융합전공,statistical-analysis,통계 분석,,,,0.5,main_textbook_clean,alias,,true,false,false,1
28884,딥러닝,데이터사이언스학,융합전공,deep-learning,딥러닝,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
28884,딥러닝,데이터사이언스학,융합전공,,,신경망,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28884,딥러닝,데이터사이언스학,융합전공,artificial-intelligence,인공지능,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28884,딥러닝,데이터사이언스학,융합전공,machine-learning,머신러닝,,,,0.75,learning_objective_clean,alias,,true,false,false,1
28885,빅데이터개론,데이터사이언스학,융합전공,data-analysis,데이터 분석,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
28885,빅데이터개론,데이터사이언스학,융합전공,,,분류,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28885,빅데이터개론,데이터사이언스학,융합전공,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28885,빅데이터개론,데이터사이언스학,융합전공,,,회귀,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
28885,빅데이터개론,데이터사이언스학,융합전공,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28885,빅데이터개론,데이터사이언스학,융합전공,python,Python,,,,0.73,learning_objective_clean|main_textbook_clean,alias,,true,false,false,2
28885,빅데이터개론,데이터사이언스학,융합전공,data-visualization,데이터 시각화,,,,0.7,learning_objective_clean,alias,,true,false,false,1
28888,프로그래밍기초,데이터사이언스학,융합전공,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
28888,프로그래밍기초,데이터사이언스학,융합전공,python,Python,,,,0.73,learning_objective_clean|main_textbook_clean,alias,,true,false,false,2
28891,기초통계학,데이터사이언스학,융합전공,probability-statistics,확률과 통계,,,,0.93,course_name_clean|learning_objective_clean,alias,,true,false,true,2
28891,기초통계학,데이터사이언스학,융합전공,python,Python,,,,0.7,learning_objective_clean,alias,,true,false,false,1
28893,데이터마이닝,데이터사이언스학,융합전공,data-analysis,데이터 분석,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28893,데이터마이닝,데이터사이언스학,융합전공,deployment,배포,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
28962,빅데이터와인공지능,미래모빌리티,융합전공,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
28962,빅데이터와인공지능,미래모빌리티,융합전공,data-analysis,데이터 분석,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
28962,빅데이터와인공지능,미래모빌리티,융합전공,machine-learning,머신러닝,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
28962,빅데이터와인공지능,미래모빌리티,융합전공,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28962,빅데이터와인공지능,미래모빌리티,융합전공,deep-learning,딥러닝,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
28962,빅데이터와인공지능,미래모빌리티,융합전공,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
28962,빅데이터와인공지능,미래모빌리티,융합전공,python,Python,,,,0.73,learning_objective_clean|main_textbook_clean,alias,,true,false,false,2
28962,빅데이터와인공지능,미래모빌리티,융합전공,data-visualization,데이터 시각화,,,,0.7,learning_objective_clean,alias,,true,false,false,1
29025,운영체제이해,스마트제조ICT,융합전공,operating-systems,운영체제,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
29025,운영체제이해,스마트제조ICT,융합전공,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29036,컴퓨터비전,스마트제조ICT,융합전공,computer-vision,컴퓨터 비전,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,3
29036,컴퓨터비전,스마트제조ICT,융합전공,machine-learning,머신러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
29072,이동로봇설계및응용,지능로봇,융합전공,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29077,로봇AI프로그래밍,지능로봇,융합전공,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
29084,로봇비전시스템설계및응용,지능로봇,융합전공,c-language,C언어,,,,0.8,learning_objective_clean,alias|topic_name,,true,false,false,2
29098,지식재산빅데이터,지식재산학,융합전공,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
29098,지식재산빅데이터,지식재산학,융합전공,python,Python,,,,0.7,learning_objective_clean,alias,,true,false,false,1
29288,디지털전환시대의AI병법,교육혁신지원과,교육혁신처,artificial-intelligence,인공지능,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
29288,디지털전환시대의AI병법,교육혁신지원과,교육혁신처,,,탐색,algorithms,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29288,디지털전환시대의AI병법,교육혁신지원과,교육혁신처,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
29320,재미있게이해하는인공지능(AI)시대의주요이슈,교육혁신지원과,교육혁신처,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
29320,재미있게이해하는인공지능(AI)시대의주요이슈,교육혁신지원과,교육혁신처,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29320,재미있게이해하는인공지능(AI)시대의주요이슈,교육혁신지원과,교육혁신처,data-analysis,데이터 분석,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,,,분류,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,,,입출력,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,networks,네트워크,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,artificial-intelligence,인공지능,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
29508,빅데이터공학,기계융합공학과,본부대학Ⅰ,machine-learning,머신러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
29542,인공지능,기계융합공학과,본부대학Ⅰ,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
29542,인공지능,기계융합공학과,본부대학Ⅰ,machine-learning,머신러닝,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
29880,데이터베이스관리,경영학과,경영대학,database,데이터베이스,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
29880,데이터베이스관리,경영학과,경영대학,data-modeling,데이터 모델링,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
29880,데이터베이스관리,경영학과,경영대학,database-design,데이터베이스 설계,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
29880,데이터베이스관리,경영학과,경영대학,sql,SQL,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
30405,머신러닝및AI기반모델링,항공우주공학과,공과대학,machine-learning,머신러닝,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
30405,머신러닝및AI기반모델링,항공우주공학과,공과대학,linear-algebra,선형대수,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
30405,머신러닝및AI기반모델링,항공우주공학과,공과대학,optimization,최적화,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
30405,머신러닝및AI기반모델링,항공우주공학과,공과대학,probability-statistics,확률과 통계,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
30947,프로그래밍언어,전기공학과,공과대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
30947,프로그래밍언어,전기공학과,공과대학,c-language,C언어,,,,0.83,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,4
30947,프로그래밍언어,전기공학과,공과대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
30947,프로그래밍언어,전기공학과,공과대학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.78,learning_objective_clean|main_textbook_clean,alias,,true,false,false,2
30947,프로그래밍언어,전기공학과,공과대학,computer-vision,컴퓨터 비전,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
30953,컴퓨터구조,전기공학과,공과대학,computer-architecture,컴퓨터구조,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
