source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,quality_missing_ratio
10165,2022,경북대학교,과학기술대학,융복합시스템공학부 플랜트시스템전공,인공지능 및 기계학습 개론,3,2학기,3,3,0,전공,4차산업 융복합 분야의 우수한 지능형 시스템 전문 인력 양성을 목표로 함.,"주교재: 기계학습, 오일석(한빛아카데미)부교재: 패턴인식과 머신러닝(제이펍, 크리스토퍼비숍), 으뜸머신러닝(생능출판사), Deep Learning with Python(Manning Publications), CS231n Lecture Series, Deep Learning Book(https://www.deeplearningbook.org)",,,"프로그래밍언어, 플랜트빅데이터분석실습 등 관련 교과 등의 수업 이수를 권장하고 있으나 필요한 기초전공지식에 대해서는 수업시간에 다룰 예정임.",False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
10658,2022,경북대학교,농업생명과학대학,농업토목.생물산업공학부,빅데이터 기초 실습,1,2학기,3,2,2,전공기반,디지털 환경에서 발생하는 대량의 데이터를 수집하고 처리하는 과정과 효과적으로 분석할 수 있는 방법을 배우고 필요한 데이터를 찾아 의미 있는 결과 및 모델을 도출할 수 있도록 한다. 데이터 탐색 및 통찰력을 가진 데이터 과학자가 되기 위한 기초과정으로 데이터 처리 및 분석 과정을 통해 통합적 사고력과 응용력을 향상하고 다양한 분야에 접목하여 활용할 수 있도록 한다.,"* 교재빅데이터기초실습 ,홍릉과학출판사",,,없음,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
10659,2022,경북대학교,농업생명과학대학,농업토목.생물산업공학부,빅데이터 기초 실습,1,2학기,3,2,2,전공기반,디지털 환경에서 발생하는 대량의 데이터를 수집하고 처리하는 과정과 효과적으로 분석할 수 있는 방법을 배우고 필요한 데이터를 찾아 의미 있는 결과 및 모델을 도출할 수 있도록 한다. 데이터 탐색 및 통찰력을 가진 데이터 과학자가 되기 위한 기초과정으로 데이터 처리 및 분석 과정을 통해 통합적 사고력과 응용력을 향상하고 다양한 분야에 접목하여 활용할 수 있도록 한다.,"*교재빅데이터 기초 실습 , 홍릉출판사, 2019년 2월 *참고문헌엑셀 2013 기초+활용 (다양한 예제로 배우는), 아티오, 이형범·이소영 지음 빅데이터 처리와 통계 분석, 컴원 미디어, 변정한·이순철 지음빅데이터 기초 실습 , 홍릉출판사, 2019년 2월 *참고문헌엑셀 2013 기초+활용 (다양한 예제로 배우는), 아티오, 이형범·이소영 지음 빅데이터 처리와 통계 분석, 컴원 미디어, 변정한·이순철 지음",,,없음,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
11503,2022,경북대학교,사회과학대학,문헌정보학과,데이터베이스 디자인,3,1학기,3,3,0,융합전공,to provide instruction in both fundamental principles and usercentric methodologies for the effective creation of a database management system,"Course Website http://widit2.knu.ac.kr/~kiyang/teaching/DB/[Required]Lecture material & online content[Recommended]Access 2013: The Missing Manualby Matthew MacDonald; 2013, OªReilly MediaDatabases Demystified (2nd Edition) by Andrew Oppel, 2010, McGrawHillDatabase Systems: Design, Implementation, and Management (12th Edition) by Carlos Coronel, Steven A. Morris, Peter Rob; 2016, Cengage LearningMicrosoft Access 2016 Tutorial by Quackit (Online)Access 2016 Tutorial by GCFGlobal (Online)Database Tutorial by GCFGlobal (Online)DBMS Tutorial by BeginnersBook (Online)",,,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.25
11523,2022,경북대학교,사회과학대학,문헌정보학과,데이터분석론,2,2학기,3,3,0,전공,"이 수업의 강의 목표는 다음과 같다.분석 대상 데이터를 식별하며 전처리를 할 수 있다.유의미한 데이터 분석을 위해 주요 데이터를 대상으로 탐험적 분석과 시각화를 제시한다.데이터에 대한 다양한 분석을 수행하고 그 의미를 이해한다.특정 데이터에 대한 다양한 시각화 기법을 익히며, 가장 적절한 기법을 적용한다.","(( 작성중!!! ))주교재:(1) 웨스 맥키니 지음, 김영근 옮김. 2019. 파이썬 라이브러리를 활용한 데이터 분석(2판). 한빛미디어(2) 점프 투 파이썬(https://wikidocs.net/book/1), 종이책이나 ebook도 있음참고문헌(굳이 구매하지 않아도 됨):조엘 그루스 지음, 김한결 등 옮김. 2020. 밑바닥부터 시작하는 데이터 과학(2판). 인사이트기타 문헌(제목만):Pandas로 하는 데이터 과학파이썬으로 시작하는 데이터 분석엑셀과 비교하며 배우는 파이썬 데이터 분석이것이 데이터 분석이다 with 파이썬",,,데이터사이언스개론,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
11525,2022,경북대학교,사회과학대학,문헌정보학과,데이터사이언스개론,1,2학기,3,3,0,전공,이 수업의 강의 목표는 다음과 같다.데이터 사이언스 분야의 의의를 알 수 있다.데이터 분석에 사용되는 기본적 통계 개념을 이해한다.데이터 사이언스 분야에서 데이터를 식별하며 전처리를 할 수 있다.유의미한 데이터 분석을 위해 주요 데이터를 대상으로 시각화의 의미를 파악한다.,"(( 작성중!!! ))주교재:(1) 타케무라 아키미치 교수 외 12. 2020. 데이터사이언스 입문. INFINITYBOOKS, 경기도(2) 점프 투 파이썬(https://wikidocs.net/book/1), 종이책이나 ebook도 있음참고문헌:(1) 조엘 그루스 지음, 김한결 등 옮김. 2020. 밑바닥부터 시작하는 데이터 과학(2판). 인사이트(2)하시모토 히로시, 마키노 코오지 공저, 권기태 역. 2020. 데이터 사이언스 교과서. 성안당제이크 밴터플래스 지음, 김정인 옮김. 2017. 파이썬 데이터 사이언스 핸드북. 위키북스코딩 문헌:문용준, 문성혁. 2020. (한권으로 PYTHON) 데이터 사이언스 입문 A to Z. 잇플, 서울웨스 맥키니 지음, 김영근 옮김. 2019. 파이썬 라이브러리를 활용한 데이터 분석(2판). 한빛미디어",,,없음,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
14304,2022,경북대학교,자연과학대학,수학과,수리적빅데이터개론(캡스톤디자인),4,2학기,3,2,2,전공,Each team performs the project related to big data analysis and machine learning.,None.,,,"Analysis, linear algebra, Python(or MATLAB)",False,True,True,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
14357,2022,경북대학교,자연과학대학,통계학과,데이터마이닝 및 실험,4,1학기,3,2,2,전공,복잡한 자료를 다룰 수 있는 다양한 통계적 및 기계학습 방법론 학습을 통해 통계적인 시각으로 세상을 볼 수 있다.,"Textbook: An Introduction to Statistical Learning with applications in R James, Witten, Hastie and Tibshirani (2/e) (You can buy or download from https://hastie.su.domains/ISLR2/ISLRv2_website.pdf) (2/e)References: Data mining for business intelligence Galit Shumeli, Nitin R. Patel, Peter C. Bruce (번역본: 비즈니스 인텔리전트를 위한 데이터 마이닝, 옮김:조재희, 조성배,이성임, 신현정, 김성범) R을 이용한 데이터 마이닝 (박창이, 김용대, 김진석, 송종우, 최호식) 파이썬을 이용한 통계적 머신 러닝 (박유성)",,,"회귀분석 및 실험, R 프로그래밍 및 실험, 다변량 자료 분석 및 실험",False,True,True,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
14358,2022,경북대학교,자연과학대학,통계학과,데이터마이닝 및 실험,4,1학기,3,2,2,전공,"By learning a variety of statistical and machine learning methodologies that can handle complex data, you can criticize the world from a statistical perspective.","Textbook: An Introduction to Statistical Learning with applications in R James, Witten, Hastie and Tibshirani (2/e) (You can buy or download from https://hastie.su.domains/ISLR2/ISLRv2_website.pdf) (2/e) References: : 비즈니스 애널리틱스를 위한 데이터 마이닝 R edition, 4/e, 옮김:조재희, 조성배,이성임, 신현정, 김성범) Data Mining using R R을 이용한 데이터 마이닝 (박창이, 김용대, 김진석, 송종우, 최호식) 파이썬을 이용한 통계적 머신 러닝 (박유성)",,,"Multivariate Data Analysis, Programming with R, Regression Analysis and Lab",False,True,True,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
14363,2022,경북대학교,자연과학대학,통계학과,빅데이터분석 및 실험,3,2학기,3,2,2,전공,Learn how to make the big data based on various data sources and make synthetic data based on critical thinkings and the use of statistical techniques,Lecture notes and various reading materials,,,mathematical statistics and regression analysis,False,True,True,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
14647,2022,경북대학교,IT대학,전기공학과,생활속의통계,2,2학기,3,3,0,기본소양,"일상 생활 속의 다양한 통계를 제대로 이해하고, 이를 바탕으로 현실을 잘 판단하고 미래을 예측할 수 있는 능력을 배양한다.","교재: 통계로 세상보기(2021) 제2판,김달호 외 6인, 자유아카데미 참고서적: 정남구(2008), 통계가 전하는 거짓말, 시대의 창이기원(2001) 인터넷 시대의 생활속의 통계, 교우사 최제호 (2007) 통계의 미학, 동아시아울코트 스미스(전영택옮김)(2007), 세상에서 가장 재미있는 통계학, 궁리",,,없음,True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
14659,2022,경북대학교,IT대학,전기공학과,C프로그래밍과실습,1,1학기,3,2,2,전공기반,기존 인식의 체계에 프로그래밍으로 창의적 문제 해결 능력을 배양한다.학문을 통합하는 융합적 응용력을 프로그래밍에 접목한다.,"Textbook: 쉽게 풀어쓴 C언어 Express[개정3판], 생능출판사, 천인국, 2018. Reference : 차근차근 배우는 C프로그래밍 기초, 경북대출판부, 강동진외 4인, 2017.",,,수학1,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
14660,2022,경북대학교,IT대학,전기공학과,C프로그래밍과실습,1,1학기,3,2,2,전공기반,"본 강의에서는 프로그래밍 과정과 C 언어의 구성, 문법과 함수 학습하고 교과서의 연습문제와 프로젝트 과제를 C 언어로 프로그램을 설계하고 작성하는 실습으로 프로그램 능력을 키운다.","교재: 쉽게 풀어쓴 C언어 Express, 천인국 지음, 생능출판사.참고문헌: (명품) C 언어 프로그래밍, 생능출판사, 안기수, 2014. 차근차근 배우는 c프로그래밍 기초, 경북대출판부, 강동진외 4인, 2017",,,없음,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
14664,2022,경북대학교,IT대학,전기공학과,창의공학설계실험,1,2학기,3,2,2,공학전공,"* Students can improve the team managing skills such as decision making, leadershipfollowership, and communication skills.* Students can understand the engineering design process and team culture for collaboration in a team.* Students can recognize the importance of communicationpersuasionexpression in a team.","Design Concepts for Engineers, 5th Edition, Mark Horenstein, Pearson, 2015",,,None,True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
14665,2022,경북대학교,IT대학,전기공학과,창의공학설계실험,1,2학기,3,2,2,공학전공,"1. 팀내에서의 의사결정, leadership, followship 에 대해 상호 이해하고 팀의 가치추구를 위해 상호적인 관계를 형성할 수 있다.2. 프로젝트를 통해 공학분야의 연구개발 과정을 이해하고 이를 실현하기 위한 체계적인 팀문화를 체득한다.3. 다양한 창의적인 사고기법을 활용할 수 있고, 이를 반영할 수 있는 대화설득표현의 기술에 대해 체득하고 활용한다.","[교재 1] Mark N. Horenstein,ªDesign Concepts for Engineersª,4th Ed., Prentice Hall, 2010[교재 2] 김용세, ‘창의적 설계 입문’, 2009 인터비전,ª창의공학설계,ª2005.등 기타 창의공학설계 관련 서적",,,"수학1, 물리1",True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
14666,2022,경북대학교,IT대학,전기공학과,창의공학설계실험,1,2학기,3,2,2,공학전공,공학적 문제 해결을 위해 풍부한 구성의 이론 교육과 다양한 실습교육 수행을 통해 기초 공학지식을 함양하고 전기공학도로서 갖추어야 할 시스템 분석 능력과 창의설계 능력을 향상시킴으로서 정보화 시대를 선도할 수 있는 전문연구 능력 및 국가기간산업 발전의 핵심인 전기공학도로서 갖추어야 할 현장실무 능력과 국제협력 능력을 배양한다.,"[교재 1] Mark N. Horenstein,'Design Concepts for Engineers',4th Ed., Prentice Hall[교재 2] 김용세, ‘창의적 설계 입문’, 생능출판사 인터비전,'창의공학설계,'2005.등 기타 창의공학설계 관련 서적",,,"수학, 물리",True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
