source_dataset,source_lookup_key,source_title,candidate_name,suggested_parent_slug,topic_slug,topic_name,relevance_score,exclusion_reason
course,15422,자료구조응용,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15423,자료구조응용,,,c-language,C언어,0.50,existing_topic_not_auto_link_candidate
course,15423,자료구조응용,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15424,자료구조응용,,,programming,프로그래밍,0.83,course_prerequisite_relation_excluded
course,15425,자바프로그래밍,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
course,15426,자바프로그래밍,,,oop,객체지향 프로그래밍,0.75,existing_topic_not_auto_link_candidate
course,15426,자바프로그래밍,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,15426,자바프로그래밍,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,15428,운영체제,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,15428,운영체제,,,linux,Linux,0.80,existing_topic_not_auto_link_candidate
course,15432,인공지능,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
course,15432,인공지능,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,15432,인공지능,,,machine-learning,머신러닝,0.50,existing_topic_not_auto_link_candidate
course,15432,인공지능,,,python,Python,0.45,existing_topic_not_auto_link_candidate
course,15432,인공지능,,,programming,프로그래밍,0.83,course_prerequisite_relation_excluded
course,15432,인공지능,,,discrete-mathematics,이산수학,0.68,course_prerequisite_relation_excluded
course,15433,인공지능,,,artificial-intelligence,인공지능,0.98,existing_topic_not_auto_link_candidate
course,15433,인공지능,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,15433,인공지능,,,machine-learning,머신러닝,0.50,existing_topic_not_auto_link_candidate
course,15433,인공지능,,,python,Python,0.71,course_prerequisite_relation_excluded
course,15434,모바일앱프로그래밍1,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,15434,모바일앱프로그래밍1,,,java,Java,0.60,course_prerequisite_relation_excluded
course,15438,컴퓨팅사고와 SW코딩,,,python,Python,0.80,existing_topic_not_auto_link_candidate
course,15438,컴퓨팅사고와 SW코딩,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,15438,컴퓨팅사고와 SW코딩,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,15439,컴퓨팅사고와 SW코딩,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.78,existing_topic_not_auto_link_candidate
course,15439,컴퓨팅사고와 SW코딩,,,python,Python,0.70,existing_topic_not_auto_link_candidate
course,15439,컴퓨팅사고와 SW코딩,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15441,창의융합설계,,,deployment,배포,0.50,existing_topic_not_auto_link_candidate
course,15441,창의융합설계,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15444,오픈소스프로그래밍,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
course,15444,오픈소스프로그래밍,,,git,Git,0.50,existing_topic_not_auto_link_candidate
course,15446,오픈소스프로그래밍,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
course,15446,오픈소스프로그래밍,,,python,Python,0.68,course_prerequisite_relation_excluded
course,15448,알고리즘실습,,,data-structures,자료구조,0.68,course_prerequisite_relation_excluded
course,15448,알고리즘실습,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15451,컴퓨터망프로그래밍,,,networks,네트워크,0.80,existing_topic_not_auto_link_candidate
course,15451,컴퓨터망프로그래밍,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,15451,컴퓨터망프로그래밍,,,c-language,C언어,0.65,course_prerequisite_relation_excluded
course,15451,컴퓨터망프로그래밍,,,system-programming-basics,시스템 프로그래밍 기초,0.65,course_prerequisite_relation_excluded
course,15459,고급웹프로그래밍,,,web-development,웹 개발,0.80,existing_topic_not_auto_link_candidate
course,15459,고급웹프로그래밍,,,programming,프로그래밍,0.98,course_prerequisite_relation_excluded
course,15459,고급웹프로그래밍,,,java,Java,0.60,course_prerequisite_relation_excluded
course,15463,기계학습개론,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,15463,기계학습개론,,,artificial-intelligence,인공지능,0.68,course_prerequisite_relation_excluded
course,15463,기계학습개론,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15464,기계학습개론,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,15464,기계학습개론,,,python,Python,0.68,course_prerequisite_relation_excluded
course,15466,컴퓨터비전,,,deep-learning,딥러닝,0.80,existing_topic_not_auto_link_candidate
course,15466,컴퓨터비전,,,machine-learning,머신러닝,0.75,existing_topic_not_auto_link_candidate
course,15466,컴퓨터비전,,,algorithms,알고리즘,0.68,course_prerequisite_relation_excluded
course,15466,컴퓨터비전,,,data-structures,자료구조,0.68,course_prerequisite_relation_excluded
course,15466,컴퓨터비전,,,linear-algebra,선형대수,0.68,course_prerequisite_relation_excluded
course,15468,인공지능,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
course,15468,인공지능,,,python,Python,0.80,existing_topic_not_auto_link_candidate
course,15475,모바일앱프로그래밍2,,,design-patterns,디자인 패턴,0.80,existing_topic_not_auto_link_candidate
course,15475,모바일앱프로그래밍2,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,15475,모바일앱프로그래밍2,,,oop,객체지향 프로그래밍,0.68,course_prerequisite_relation_excluded
course,15482,종합설계프로젝트2,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,15994,데이터베이스시스템,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,15994,데이터베이스시스템,,,database-design,데이터베이스 설계,0.80,existing_topic_not_auto_link_candidate
course,15994,데이터베이스시스템,,,sql,SQL,0.80,existing_topic_not_auto_link_candidate
course,16008,데이터마이닝,,,data-preprocessing,데이터 전처리,0.80,existing_topic_not_auto_link_candidate
course,16008,데이터마이닝,,,deployment,배포,0.50,existing_topic_not_auto_link_candidate
course,16011,데이터베이스시스템종합설계및구현,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,16011,데이터베이스시스템종합설계및구현,,,database-design,데이터베이스 설계,0.80,existing_topic_not_auto_link_candidate
course,16011,데이터베이스시스템종합설계및구현,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,16011,데이터베이스시스템종합설계및구현,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,16017,빅데이터분석,,,python,Python,0.83,existing_topic_not_auto_link_candidate
course,16017,빅데이터분석,,,data-analysis,데이터 분석,0.50,existing_topic_not_auto_link_candidate
course,16048,정보보안관리,,,networks,네트워크,0.80,existing_topic_not_auto_link_candidate
course,16053,경영빅데이터분석개론,,,data-analysis,데이터 분석,0.83,existing_topic_not_auto_link_candidate
course,16053,경영빅데이터분석개론,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,16053,경영빅데이터분석개론,,,python,Python,0.73,existing_topic_not_auto_link_candidate
course,16053,경영빅데이터분석개론,,,data-visualization,데이터 시각화,0.70,existing_topic_not_auto_link_candidate
course,16061,데이터분석모형과활용,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,16061,데이터분석모형과활용,,,data-analysis,데이터 분석,0.80,existing_topic_not_auto_link_candidate
course,17208,전기전자응용실험2,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,17314,AI기초,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,17314,AI기초,,,deep-learning,딥러닝,0.80,existing_topic_not_auto_link_candidate
course,17314,AI기초,,,machine-learning,머신러닝,0.75,existing_topic_not_auto_link_candidate
course,17328,통신시스템설계및실습,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,17328,통신시스템설계및실습,,,python,Python,0.75,existing_topic_not_auto_link_candidate
course,17345,통신시스템,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,17345,통신시스템,,,python,Python,0.75,existing_topic_not_auto_link_candidate
course,17363,회로해석론1,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17367,공학수학1,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17367,공학수학1,,,calculus,미적분,0.80,existing_topic_not_auto_link_candidate
course,17367,공학수학1,,,linear-algebra,선형대수,0.80,existing_topic_not_auto_link_candidate
course,17367,공학수학1,,,numerical-analysis,수치해석,0.80,existing_topic_not_auto_link_candidate
course,17384,프로그래밍실습,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
course,17384,프로그래밍실습,,,c-language,C언어,0.50,existing_topic_not_auto_link_candidate
course,17393,제어공학1,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17402,제어공학2,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,17415,로봇공학,,,linear-algebra,선형대수,0.68,course_prerequisite_relation_excluded
course,17423,디지털제어공학,표본추출,probability-statistics,,,0.80,review_candidate_not_approved
course,17435,공학수학1,,,linear-algebra,선형대수,0.80,existing_topic_not_auto_link_candidate
course,17455,제어계측프로그래밍1,,,c-language,C언어,0.83,existing_topic_not_auto_link_candidate
course,17455,제어계측프로그래밍1,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,17459,제어계측프로그래밍2,,,c-language,C언어,0.83,existing_topic_not_auto_link_candidate
course,17459,제어계측프로그래밍2,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17459,제어계측프로그래밍2,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,17461,객체지향프로그래밍,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,17467,마이크로프로세서응용설계,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,17470,제어계측종합설계2,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,17516,메카트로닉스1,,,artificial-intelligence,인공지능,0.83,existing_topic_not_auto_link_candidate
course,17516,메카트로닉스1,,,python,Python,0.45,existing_topic_not_auto_link_candidate
course,17520,메카트로닉스2,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,17520,메카트로닉스2,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,17567,반도체소자설계,변수,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17605,컴퓨터프로그래밍언어,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,17605,컴퓨터프로그래밍언어,,,programming,프로그래밍,0.98,course_prerequisite_relation_excluded
course,17615,데이터베이스처리,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,17616,데이터베이스처리,,,database,데이터베이스,0.98,existing_topic_not_auto_link_candidate
course,17760,제품빅데이터분석,,,data-analysis,데이터 분석,0.83,existing_topic_not_auto_link_candidate
course,17763,품질빅데이터이해,,,data-preprocessing,데이터 전처리,0.80,existing_topic_not_auto_link_candidate
course,17763,품질빅데이터이해,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,17763,품질빅데이터이해,,,data-analysis,데이터 분석,0.80,existing_topic_not_auto_link_candidate
course,17894,컴퓨터네트워크,,,java,Java,0.68,course_prerequisite_relation_excluded
course,17894,컴퓨터네트워크,,,python,Python,0.68,course_prerequisite_relation_excluded
course,17895,운영체제커널,,,programming,프로그래밍,0.83,course_prerequisite_relation_excluded
course,17895,운영체제커널,,,algorithms,알고리즘,0.68,course_prerequisite_relation_excluded
