source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
46597,유체역학,2,1학기,3.0,전공선택,"유체의 기본특성을 파악하고, 유체의 정역학 및 동역학적 특성을 이해하는 것을 주요 학습목표로 한다. 특히, 유체의 동적 거동을 지배하는 3대 법칙인 질량보존법칙, 운동량보존법칙 및 에너지보존법칙에 대한 개념적 이해와 이를 적용한 응용문제 해석 능력의 함양에 초점이 맞춰진다. 한편, 실제유체보다는 이상유체의 거동에 중점을 두어, 흐름 장 내에서의 압력과 유속의 변화 특성을 이해하고, 수공구조물에 작용하는 힘과 모멘트의 산정 방법에 대해 학습한다.",,"Crowe, Elger, Williams, Roberson. (). Engineering Fluid Mechanics. 교보문고",,없음
46598,응용역학,2,1학기,3.0,전공필수,"물체가 힘을 받으면 그 물체는 운동을 하거나 변형을 한다. 이 변형과 힘 사이에 성립되는 여러가지 법칙들을 수학과 물리에 기초를 두고 체계화한 학문을 역학(mechanics)라 하며 공학, 특히 토목공학에서 필수적으로 학습해야할 중요 과목이다. 응용역학은 토목공학의 주요한 category인 구조분야의 가장 기초를 이루는 영역으로서, 물체에 작용하는 외력과 이것에 의해서 일어나는 내력, 변형 및 변형도에 대해 강의하며 나아가서 토목구조기술자로서의 기초 및 토목기사에 대비할 수 있다.",,,,일반물리학 1
46599,응용역학,2,1학기,3.0,전공필수,"물체가 힘을 받으면 그 물체는 운동을 하거나 변형을 한다. 이 변형과 힘 사이에 성립되는 여러가지 법칙들을 수학과 물리에 기초를 두고 체계화한 학문을 역학(mechanics)라 하며 공학, 특히 토목공학에서 필수적으로 학습해야할 중요 과목이다. 응용역학은 토목공학의 주요한 category인 구조분야의 가장 기초를 이루는 영역으로서, 물체에 작용하는 외력과 이것에 의해서 일어나는 내력, 변형 및 변형도에 대해 강의하며 나아가서 토목구조기술자로서의 기초 및 토목기사에 대비할 수 있다.",,,,일반물리학 1
46600,응용측량학,2,2학기,3.0,전공선택,"1학기에 학습한 측량의 단위계, 좌표계, 측량원점, 거리 및 각측량, 다각, 삼각, 삼변 그리고 고저측량 등 기본측량 및 골조측량방법을 바탕으로 GPS, 지형측량,노선측량, 면체적측량, 하천측량, 터널측량 등 토목현장의 시공 및 설계에 필요한 응용측량방법을 습득하게 함을 목표로 함",,,,
46601,철근콘크리트공학,2,2학기,3.0,전공선택,"철근콘크리트의 기본개념, 철근과 콘크리트의 특성 및 역학적 거동, 설계방법과 안전성, 각종 하중을 받는 철근콘크리트 부재의 해석과 설계에 대해 강의함으로써 합리적인 철근콘크리트 구조물을 설계할 수 있는 능력과 부재의 여러 물리적 현상들을 수학적으로 해석 할 수 있도록 공학의 기초 지식을 높이고자 목적이 있다",,,,토목재료및실험
46602,철근콘크리트설계,4,1학기,3.0,전공선택,"선수과목인 철근콘크리트에서 배운 내용을 기초로 하여 실제 구조물의 축조에 관련된 설계에 대한 내용을 학습하며, 본 강좌에서는 특히 철근콘크리트 구조물의 내구설계에 관련한 내용을 목표로 한다.",,,,토목재료 및 실험
46603,측량학,2,1학기,3.0,전공선택,모든 토목 구조물의 설계 및 시공에 필요한 기본적인 위치결정 방법에 관한 이론 및 장비사용법 등을 강의하여학생들이 정밀시공 및 변위관측 등에 필요한 창의적인 측량방법을 습득하게 하는 데 목표를 두고 있음.,,,,토목 CAD
46604,측량학실습,3,1학기,3.0,전공필수,전 학기에 습득한 이론적 지식을 바탕으로 실습를 경험해 봄으로서 측량기기의 사용방법과 관측방법을 익히여 현장실 무에 적응력있는 측량기술자의 양성에 있다.,,유복모. (1995). 측량학 원론(1). 박영사,,
46605,측량학실습,3,1학기,3.0,전공필수,전 학기에 습득한 이론적 지식을 바탕으로 실습를 경험해 봄으로서 측량기기의 사용방법과 관측방법을 익히여 현장실 무에 적응력있는 측량기술자의 양성에 있다.,,유복모. (1995). 측량학 원론(1). 박영사,,
46606,토목재료및실험,2,1학기,3.0,전공필수,"토목구조물을 축조하는데 사용되는 모든 재료의 중요성을 이해하며, 다양한 토목구조물에 사용되는 다양한 토목재료에 관한 지식을 이해하여 토목재료를 토목구조물에 합리적으로 사용 할 뿐만 아니라 사용에 적절한 새로운 재료의 개발에 필요한 토목재료의 전반에 대한 이해 능력 배양",,,,
46607,토목재료및실험,2,1학기,3.0,전공필수,"토목구조물을 축조하는데 사용되는 모든 재료의 중요성을 이해하며, 다양한 토목구조물에 사용되는 다양한 토목재료에 관한 지식을 이해하여 토목재료를 토목구조물에 합리적으로 사용 할 뿐만 아니라 사용에 적절한 새로운 재료의 개발에 필요한 토목재료의 전반에 대한 이해 능력 배양",,,,
46608,토질역학 1,2,2학기,3.0,전공선택,"간극비(e), 함수비(ω), 포화도(S) 등의 기본적 개념과 이를 토대로 흙을 분류하는 USCS, AASHTO분류법을 파악하고, 이에 따른 물리적 특성과 흙속에서의 물의 흐름을 이해하여 지반설계시 요구되는 기초지식과 지반에 대한 공학적 지식을 배우는데 그 목표가 있음.",,,,
46609,토질역학 1,2,2학기,3.0,전공선택,"간극비(e), 함수비(ω), 포화도(S) 등의 기본적 개념과 이를 토대로 흙을 분류하는 USCS, AASHTO분류법을 파악하고, 이에 따른 물리적 특성과 흙속에서의 물의 흐름을 이해하여 지반설계시 요구되는 기초지식과 지반에 대한 공학적 지식을 배우는데 그 목표가 있음.",,,,
46610,토질역학 2,3,1학기,3.0,전공선택,"지반에 작용하는 응력으로 인하여 발생하는 변형에 따라 다양하게 나타나는 흙의 강도특성과 이를 통한 옹벽, 사면, 구조물기초의 설계시 사용되는 이론에 대하여 이해하고, 실무에서 발생하는 문제들을 해결할 수 있는 공학적 지식을 배우는데 있음.",,,,토질역학 1
46611,하수도공학,3,2학기,3.0,전공선택,"본 강의는 상수도공학의 기초개념을 바탕으로 수리, 수문학의 이론을 적용하여 하수도의 계획 및 설계이론을 가르킨다. 전반부는 하수도 계획을 위한 양적개념으로서 강수 및 유출현상 이해와 후반부는 질적개념으로 하수처리, 슬러지처리 이론 및 용수의 재이용 통한 하수도 시설물을 설계한다.",,,,"수질공학, 수리학"
46612,교량설계,4,2학기,3.0,전공선택,"토목 시설물의 대표적인 구조물인 교량의 설계에 필요한 기본적인 지식을 습득하고, 대표적인 형식의 간단한 교량을 직접 설계하여, 향후 사회에 진출하여 교량설계 업무에 종사할 수 있는 능력을 키우는데 그 목적을 두고 있다.",,"橋と風編輯グルプ김윤석, 김희덕, 백병기. (1998). 교량과 바람. 한국풍공학회",,
46613,창의적공학설계,4,1학기,3.0,전공선택,"공학설계 능력에 필수적인 창의적 사고, 팀 활동, 의사소통능력을 통한 창의적 문제해결 능력을 증진시킨다.",,,,창의적공학설계입문
46614,창의적공학설계입문,1,2학기,3.0,전공선택,"공학설계 능력에 필수적인 창의적 사고, 팀 활동, 의사소통 능력을 통한 창의적 문제해결 능력을 증진시킨다.",,박강 외 4인. (2012). 창의 공학. 인피니티 북스노승환. (2017). 창의적 공학 설계. 한빛아카데미,,
46615,창의적공학설계입문,1,2학기,3.0,전공선택,"공학설계 능력에 필수적인 창의적 사고, 팀 활동, 의사소통 능력을 통한 창의적 문제해결 능력을 증진시킨다.",,박강 외 4인. (2012). 창의 공학. 인피니티 북스노승환. (2017). 창의적 공학 설계. 한빛아카데미,,
46616,해양및해안공학개론,4,1학기,3.0,전공선택,"해안 및 해양에서 발생하는 일반적인 현상, 즉 파랑의 발생, 조석운동, 해수의 특성, 지구자전 효과, 해류 및 조류의 발생, 모래사장 및 갯벌의 특성과 반응, 하구의 종류 및 역할, 해안구조물의 일반특성 등에 대한 기초지식을 습득함을 학습 목표로 한다.",,R.M. Sorensen. (). Basic Coastal Engineering.,,없음
46617,건설 CAD,1,1학기,3.0,전공선택,"본 강의는 토목 뿐만 아니라 건축, 기계설계, 디자인 등 다양한 분야에서 널리 이용되는 auto cad 프로그램의 다양한 기능을 이해하고 습득하는데 그 목적이 있다. 실무에서도 충분히 활용할 수 있는 토목분야와 관련된 예제를 중심으로 수업을 진행한다.",,,,
46618,건설 CAD,1,1학기,3.0,전공선택,"본 강의는 공학분야 뿐만이 아닌 건축, 기계설계, 디자인 등 다양한 분야에서 널리 이용되는 AutoCAD 프로그램의 다양한 기능을 이해하고 습득하는데 목적이 있다. 실무에서도 충분히 활용할 수 있는 토목분야와 관련된 예제를 중심으로 수업을 진행한다.",,,,없음
46619,도로·교통공학,4,2학기,3.0,전공선택,도로 및 교통공학을 이해하기,,,,
46620,토질실험및지반구조물설계,3,2학기,3.0,전공필수,"지반구조물의 설계의 전체적인 과정 이해와 지반 공학적으로 안정한 설계에 필요한 현장토의 물리적 성질 파악의 중요성을 이해하고 이를 실험을 통하여 직접 구하여보고, 그 결과를 활용하여 적절한 구조물 설계를 실시하는데 그 목표가 있음.",,,,"토질역학 1, 토질역학 2"
46621,토질실험및지반구조물설계,3,2학기,3.0,전공필수,"지반구조물의 설계의 전체적인 과정 이해와 지반 공학적으로 안정한 설계에 필요한 현장토의 물리적 성질 파악의 중요성을 이해하고 이를 실험을 통하여 직접 구하여보고, 그 결과를 활용하여 적절한 구조물 설계를 실시하는데 그 목표가 있음.",,,,"토질역학 1, 토질역학 2"
46622,수리학연습및실험,3,2학기,3.0,전공필수,"수리학의 이론적인 기초지식을 이해하고 관련현상의 실험을 통한 이해/숙지, 실제 문제에 응용하기 위한 사고력의 개발에 있다. 선행 교과과정을 통해 습득한 유체역학, 수리학의 기본지식을 이해하고 적용하는 과정을 위해 57명으로 구성된 조별 이론탐구와 개인별 발표 및 질의 응답을 통해 기본방정식들에 대한 심화학습과 발표능력을 배양하며, 실험을 통한 이론 및 실제의 비교와 실험결과에 대한 정리 및 고찰을 통해 보고서 작성능력과 예비 엔지니어로서의 현상분석 능력을 배양한다.",,Chih Ted Yang. (2009). 유사이송. 청문각Clayton T. Crowe et al.. (2010). 유체역학. 한티미디어,,수리학
46623,수리학연습및실험,3,2학기,3.0,전공필수,"수리학의 이론적인 기초지식을 이해하고 관련현상의 실험을 통한 이해/숙지, 실제 문제에 응용하기 위한 사고력의 개발에 있다. 선행 교과과정을 통해 습득한 유체역학, 수리학의 기본지식을 이해하고 적용하는 과정을 위해 57명으로 구성된 조별 이론탐구와 개인별 발표 및 질의 응답을 통해 기본방정식들에 대한 심화학습과 발표능력을 배양하며, 실험을 통한 이론 및 실제의 비교와 실험결과에 대한 정리 및 고찰을 통해 보고서 작성능력과 예비 엔지니어로서의 현상분석 능력을 배양한다.",,Chih Ted Yang. (2009). 유사이송. 청문각Clayton T. Crowe et al.. (2010). 유체역학. 한티미디어,,수리학
46624,전산화구조해석및실습,4,1학기,3.0,전공선택,1. 전산구조해석의 이론에 대한 이해와 구조해석 프로그램의 원리를 파악할 수 있다.2. 구조해석 프로그램을 다룰 줄 알고 결과에 대한 검토를 수행할 수 있다.3. 하중형태와 제한조건을 고려하여 구조물의 목표 설계안을 제시 할 수 있다.,,케이블텍. (2010). SAP2000 교육메뉴얼. 케이블텍,,
