source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,is_target_department,is_target_course
54104,시스템프로그래밍,2,2학기,3.0,전공,,"조충호, 이상곤. (2017). 인텔 프로세서를 위한 시스템 프로그래밍. 생능출판사",,,,True,True
54105,컴퓨터구조,2,2학기,3.0,전공,,Morris M. Mano(김종상 역). (2017). 컴퓨터시스템구조(제3판). 프로텍미디아,,우종정. (2016). 컴퓨터 아키텍처. 한빛아카데미,,True,True
54106,데이터베이스,2,2학기,3.0,전공,,"박우창, 남송휘, 이현룡. (2021). MySQL로 배우는 데이터베이스 개론과 실습(‘오라클로 배우는 데이터베이스 개론과 실습’도 가능함). 한빛 아카데미",,이석호. (). 데이터베이스론. 정익사,,True,True
54107,오픈소스개발방법론,3,1학기,3.0,전공,,,,Ron Goldman & Richard P. Gabriel. (). https://dreamsongs.com/IHE/IHE.html.,,True,True
54109,정보통신,3,1학기,3.0,전공,,Behrouz A. Forouzan. (2013). Data Communications and Networking(5th Ed). McGraw Hill,,William Stalling. (2003). Data and Computer Communications (7th Edition). Prentice HalI,,True,True
54110,운영체제,3,1학기,3.0,전공,,조성호. (2018). 쉽게 배우는 운영체제. 한빛미디어,,,,True,True
54111,소프트웨어분석및설계,3,2학기,3.0,전공,,,,Tommaso Lintrami. (2017). Unity 2017 Game Development Essentials. Packt Publishing; 3rd Revised edition edition,,True,False
54113,인공지능,3,2학기,3.0,전공,,,,,,True,True
54115,정보보안,3,2학기,3.0,전공,,윌리엄 스톨링. (2017). 네트워크 보안 에센셜. 진샘미디어,,장상근. (2021). 처음 배우는 네트워크 보안. 한빛미디어,,True,True
54116,컴퓨터구조,3,1학기,3.0,전공,,김종현. (2016). 컴퓨터구조론. 생능출판,,"M.Morris MANO. (1997). Computer System Architecture. Prentice HallR.J.Baron , Lee Higbie. (1994). Computer  Architecture. Addison Wesley",,True,True
54117,통신이론,3,1학기,3.0,전공,,좌정우. (2017). 통신시스템. pdf 파일로 제공,,"좌정우. (2018). 통신시스템 이런닝 콘텐츠. 강의 이런닝 콘텐츠 제공Rodger E. Ziemer, William H. Tranter 저, 박상규, 김은수, 오성근 역. (20010). 통신이론. 교보문고",,True,True
54118,기초공학설계,1,2학기,3.0,전공,,김은경. (2020). 창의적 공학설계 (3판). 한빛아카데미,,현승엽. (2017). 전기전자통신공학개론. 생능출판사노승환. (2014). 설계 프로세스로 배우는 창의적 공학설계. 한빛아카데미,,True,False
54119,기초회로실험,2,1학기,3.0,전공필수,,"김흥수, 홍성욱. (2019). 기초회로실험. C&P",,"유태훈, 정성순. (2013). 기초회로실험 원리와 응용 9판. ITC홍순관. (2016). 기초전자실험 with PSPICE. 한빛아카데미",,True,True
54120,디지털공학,2,1학기,3.0,전공,,Roger L. Tokheim. (2014). 디지탈공학. 생능출판,,"M.Morris MANO. (1997). Computer System Architecture. Prentice Hall강진구,이대영 송재철. (2000). VHDL을 이용한 디지탈시스템설계. 사이텍  미디어",,True,False
54121,회로이론Ⅰ,2,1학기,3.0,전공,,"장주욱 외 9명(J. W. Nilsson, S. A. Riedel). (2021). Electric Circuits(11판). Pearson",,David E. Johnson외 3인. (2006). Basic Electric Circuit Analysis 5th Edition. Wiley최윤호외 6인. (2019). Hayt의 회로이론 9판. McGrawHill,,True,True
54122,전자장,2,2학기,3.0,전공필수,,김세윤. (2020). 전자기학 (3판). 퍼스트북,,홍익표. (2015). 원리로 이해하는 마이크로파 공학. 한빛아카데미저자: F. T. Ulaby 역자: 조영기 외 4인. (2007). 응용전자기학. 진샘미디어,,True,True
54123,디지털회로실험,2,2학기,3.0,전공필수,,"이승호, 민경옥. (2012). 단계별로 따라하며 배우는 디지털공학실험. 한빛미디어",,"임석구, 홍경호. (2012). 디지털 논리회로. 한빛미디어",,True,True
54124,디지털회로실험,2,2학기,3.0,전공필수,,"이승호, 민경옥. (2013). 단계별로 따라하며 배우는 디지털공학실험. 한빛아카데미",,"원저자: R. L. Tokheim, 역자: 강창수 외4인. (2014). 디지털 공학 (8판). 생능출판사원저자: D. Buchla, 역자: 김응성. (2009). 최신 디지털 공학 실험 (10판). ITC",,True,True
54125,신호및시스템,3,2학기,3.0,전공,,남승현. (2020년). 파이썬과 함께 배우는 신호와 시스템. 도서출판 홍릉(홍릉과학출판사),,"강철호, 유지상, 박호종. (2015년). 신호및시스템. 생능출판사김명진. (2018년). 신호와시슽템. 생능출판사",,True,True
54126,회로이론Ⅱ,2,2학기,3.0,전공,,"장주욱 외 9명(J. W. Nilsson, S. A. Riedel). (2021). Electric Circuits(11판). Pearson",,David E. Johnson외 3인. (2006). Basic Electric Circuit Analysis 5th Edition. Wiley최윤호외 6인. (2019). Hayt의 회로이론 9판. McGrawHill,,True,True
54127,이동통신공학,3,2학기,3.0,전공,,박용완외2. (2021). 이동통신공학(제5개정판). 생능출판사,,이상근. (2018). EASY LTE. 한빛아카데미,,True,True
54128,안테나공학,3,1학기,3.0,전공,,저자: Y. Huang and K. Boyle (역자: 유태훈). (2014). 실무로 완성하는 최신안테나공학 (이론에서 실무까지). 한빛아카데미,,김세윤. (2020). 전자기학 (제3판). 퍼스트북저자: F. T. Ulaby. (2007). 응용전자기학. 진샘미디어,,True,False
54129,통신시스템,3,2학기,3.0,전공필수,,좌정우. (2017). 통신시스템.,,,,True,True
54130,전파통신실험,3,1학기,3.0,전공필수,,양두영. (2018). 무선응용을 위한 전파통신실험. CP,,코너북. (2017). RF 기초 강의실(The Basic of RF). RFDH운영자(wwww.rfdh.com),,True,True
54131,RF시스템공학,2,2학기,3.0,전공,,Kai Chang. (2014). RF 및 초고주파 공학. 한빛아카데미,,RFDH 운영자. (2007). The basic of RF : RF 기초 강의실. 컨버전스미디어D. M. Pozar. (2014). 마이크로파공학 4판. 범한서적,,True,False
54132,초고주파공학,3,2학기,3.0,전공,,홍익표. (2022). 원리로 이해하는 무선공학. 한빛아카데미,,D. M. Pozar. (2014). 마이크로파공학 4판. 범한서적Kai Chang (홍익표 옮김). (2014). RF 및 초고주파 공학. 한빛아카데미,,True,False
54133,전자파전파공학,3,2학기,3.0,전공,,이우영. (2018). 무선공학개론. 예문사,,John R. Richards. (2008). Radio Wave Propagation: An Introduction for the NonSpecialist. Springer이상설. (1983). 안테나 및 전자파 전파. 형설출판사,,True,True
54134,전파정보통신,2,1학기,3.0,전공,,양두영. (2018). 무선응용을 위한 전파통신실험. CP,,코너북. (2018). RF 기초 강의실(The Basic of RF). RFDH운영자(wwww.rfdh.com),,True,True
54136,공학수학,2,1학기,3.0,전공,,이연석외 22인 공역. (2019). 공학수학 5판. 한티미디어,,장윤석. (2012). 수식이 보이는 공업수학. 한빛미디어소상균. (2013). MATLAB으로 배우는 공학수학. 한빛미디어,,True,False
54137,전기자기학,2,1학기,3.0,전공,,김세윤. (2020). 전자기학 (제3판). 퍼스트북,,저자: Endo Masamori. (2013). 만화로 쉽게 배우는 전자기학. 성안당저자: F. T. Ulaby. (2007). 응용전자기학. 진샘미디어,,True,True
54138,통신수학,2,2학기,3.0,전공,,이연석외 19인 공역. (2020). 공학수학. 한티미디어,,장윤석. (2012). 수식이 보이는 공업수학. 한티미디어소상균. (2013). MATLAB으로 배우는 공학수학. 한티미디어,,True,True
54139,전자회로,3,2학기,3.0,전공필수,,진경복 외3인 역. (2016). 전자회로8판. McGrawHill  Korea,,신윤기. (2002). 전자회로. 인터비젼정현기 외7인. (2009). 전자회로. 문운당,,True,True
54140,공업교육론,3,2학기,3.0,전공,,권기영외 2인. (2018). 전기전자공학개론. 한빛아카데미,,,,True,False
54142,스마트사물인터넷,2,1학기,3.0,전공,,좌정우. (). 사물인터넷 실습. pdf 파일 제공,,좌정우. (). C/C++ 프로그래밍과 스케치 프로그래밍 이런닝 콘텐츠. 이런닝 콘텐츠 제공,,True,False
54143,네트워킹응용실습,3,1학기,3.0,전공,,좌정우. (). 컴퓨터 네트워크.,,좌정우. (). 통신시스템.,,True,False
54144,ICT기초,1,1학기,3.0,전공,,현승엽. (2017). 전기전자통신공학개론. 생능출판사,,저자: 酒井雅芳 역자: 이태원외 2인. (2014). 기초 전기전자. 한진A. M. Noll. (1988). Introduction to Telecommunication Electronics. Artech House,,True,False
54145,확률및통계,2,2학기,3.0,전공,,임태진. (2021). R함수로 배우는 확률통계. 생능출판,,이연석 외 19명 공역. (2020). 공학수학. 한티미디어안기수. (2021). 엑셀로 풀어보는 생활 속의 통계학. 생능출판,,True,True
54152,공정제어,3,2학기,3.0,전공,,여영구. (2017). 최신공정제어공학. McGraw Hill Education,,,,False,True
54155,전기화학공학,4,1학기,3.0,전공,,,,한국전기화학회. (). 전기화학의 이해 제2판. 텍스트북스,,False,True
54168,화학공학인공지능,4,2학기,3.0,전공,,,,오승환. (2021). 파이썬 딥러닝 텐서플로. 정보문화사조태호. (2021). 모두의 딥러닝 개정2판. 길벗,,False,True
54182,디지털회로설계,3,2학기,3.0,전공,,임종환. (). 강의노트 제공.,,,,False,True
54183,마이크로프로세서,3,2학기,3.0,전공필수,,,,,,False,True
54186,지능로봇공학,4,2학기,3.0,전공,,임종환. (). 자체교재 : 강의노트 제공.,,,,False,True
54196,제어공학,3,1학기,3.0,전공,,김성중. (2020). 핵심이 보이는 제어공학. 한빛미디어,,,,False,True
57920,수치해석,3,1학기,3.0,전공(심화),"본 과정은 수치해석에 이용되는 여러 방법의 기본개념을 이해하고 활용법을 습득하는 데 목적이 있다. 수치해석은 공학에서 나타나는 복잡한 수학적 모델을 여러 방법을 이용하여 근사해를 구하는 것을 말하는 것으로 오차의 성질, 행렬, 연립방정식의 해, 보간법, 수치적분 등을 학습한다.","Chapra, S. C., Applied numerical methods, MCGRAWHILLChapra, S. C., Numerical methods for engineers, MCGRAWHILL박재년 저, 수치해석(개정판), 정익사Chapra & Canale(김철 외 4인 역), 공학도를 위한 수치해석( 4th Edition),  McGrawHill Korea",,,"수학1, 수학2, 공학수학1, 공학수학2, 건축구조역학1, 건축구조역학2",False,True
58054,자동제어,3,1학기,3.0,전공(심화),"After taking this course, you will be able to:explain what control is and where we can apply it.realize how the alreadylearned mathematical tools (characteristic equation, Laplace transform, etc) are used for automatic control.use the tools (root locus, bode plot, etc) required to design a classical controller.design a classical controller for a given SISO (Single Input Single Output) system.get used to playing with software tool for automatic control.","Franklin and Powell, Feedback Control of Dynamic Systems, 6th Edition International Version, Pearson Education, Limited, 2009.This course will cover up to Chap.6.주교재 번역서: 동적시스템 자동제어(제6판), GENE F. FRANKLIN 지음, 한도영 옮김, 한티미디어, 2010. (원서를 권함)[참고문헌]임동진, 제어시스템공학, 생능출판사자동제어 (원저: B.Kuo, ""Automatic Control"")Ogata, Automatic Control System",,,Engineering Mathematics 1 (공학수학1),False,True
58071,수치해석,3,1학기,3.0,전공(심화),공학적 응용성이 높은 수학적 알고리즘에 대한 이해프로그래밍 언어(파이썬)을 이용한 코딩 및 이를 통한 수치계산의 수행 수치 계산 결과에 대한 해석 및 신뢰성 판단,"<교재>Python을 이용한 공학수치해석, 구본용 외 옮김, 도서출판 학산미디어",,<참고문헌>수치해석 관련 도서파이썬 관련 도서MATLAB 관련 도서,"공학수학1,2, 컴퓨터연습1,2",False,True
58080,비행제어시뮬레이션,4,1학기,3.0,전공(심화),"항공기의 비행동역학적 특성을 파악하고, 비행체의 운동을 시뮬레이션하는 능력과 이를 바탕으로 비행제어시스템을 설계하는 능력을 배양한다.","Nelson, R.C., Flight Stability and Automatic Control, 2nd Edition, McGrawHill, 1998.<참고문헌>필요시 수시과제물",,,,False,True
58081,비행제어실험,4,1학기,3.0,전공(심화),"자동제어이론을 동적시스템 및 멀티콥터에 응용하여 제어기를 설계하고 시뮬레이션 및 실험을 수행함으로써, 동적시스템의 분석능력,  시뮬레이션 및 제어시스템 설계와 검증능력을 함양한다.멀티콥터 드론에 대한 제어기를 설계하고, 시뮬레이션에 대한 능력을 기른다.","Matlab, 제어 관련 내용 프리젠테이션 자료",,,,False,True
58088,비선형최적제어이론,1,1학기,3.0,전공,선형시스템과 비선형시스템의 차이점에 대한 이해비선형/최적제어이론을 학습하기 위한 이론 학습포트폴리오(텀프로젝트)를 통해 제어이론을 시스템에 적용하여 장단점 파악,"교재Hassan K. Khalil, Nonlinear Systems, Global Edition, Pearson, 2015.https://books.google.co.kr/books/about/Nonlinear_Control_Global_Edition.htmlid=lXWxCQAAQBAJ&redir_esc=y 참고문헌Leonard David Berkovitz, Negash G. Medhin, Nonlinear Optimal Control Theory, Chapman and Hall/CRC, 2012R.W. Beard and T.W. McLain, Small Unmanned Aircraft: Theory and Practice, Princeton University Press, 2012Frank L. Lewis, Draguna Vrabie, Vassilis L. Syrmos, Optimal Control, 3rd Edition, 2012.",,,"공학수학1, 자동제어(Automatic Control), 비행제어시뮬레이션",False,True
58090,드론비행제어특론,1,1학기,3.0,전공,To provide students with an advanced treatment of linear control and guidance that can be applied to Drone and UAV systems,"Franklin & Powell, ""Control of Dynamic Systems"", PrenticeHallNelson, R.C., Flight Stability and Automatic Control, 2nd Ed., McGrawHill",,,"Flight control and simulation,Automatic Control",False,True
58103,선박계산프로그래밍,2,2학기,3.0,전공(핵심),"선박의 설계, 건조 시 필요한 선박의 배수량, 복원성 등 기본계산과 관련된 각종 계산법을 배운다.선박 계산의 종류를 파악하고 각 계산의 목적과 의미를 이해한다.선박 계산 과정을 컴퓨터 프로그램으로 작성한다.","선박계산, 텍스트북스, 대한조선학회강의노트, 충남대, 양경규",,"최신 선박해양공학개론, GS인터비전, 이승준, 염덕준",,False,True
58105,컴퓨터프로그래밍2,2,1학기,3.0,전공(핵심),"공학 문제를 C  프로그래밍으로 자유롭게 풀어가고, 반복적인 과정을 자동화하는 방안에 관해서 다양한 테크닉을 습득한다.",공학도를 위한 최소한의 C  (강의자 저술),,,컴프1에서 배운 기본적인 Language 문법 습득하고 오세요.,False,True
58107,전기전자회로,2,1학기,3.0,전공(심화),선박해양 및 기계시스템에 활용되는 전기전자회로의 이해 및 분석 능력 배양직류/교류회로망 분석 이론 학습전기전자장치의 신호 계측 및 처리 기술 학습,"전기전자공학개론 7판, Giorgio Rizzoni, James Kearns 지음, 송재복 외 옮김, McGraw Hill Education",,"조선해양 전기 및 전자 원리, 김선일 저, GS인터비전",,False,True
